,index,text,label
650,4384,manfaatkan bonus demografi alam ganjar dorong anak muda berprestasi di level internasional #programunggulanganjar,Sumber Daya Alam
651,1804,bukan surat terbuka pak sehat ya insya allah pasca pilpres bisa istirahat bermain lagi dengan kudakuda jantan pak prabowo sebagai mantan pendukung kelas berat pak prabowo pada dan ikut mendoakan kebaikan dan kesehatan pak prabowo pilpres saya memilih sosok lain kenapa karena pilpres pak prabowo menampung para penghina islam dan ulama juga menampung orangorang yang pernah menghina dina pak prabowo dengan amat keji dan biadab sungguh amat menjijikan para badut itu di antaranya abu janda ade armando budiman hasan nasbi dan si memed kalau februari jagoan saya menang alhamdulillah kalau kalah minimal saya memilih orang yang tak merangkul para penghina islam dan ulama,Ideologi
652,2622,bukan surat terbuka pak sehat ya insya allah pasca pilpres bisa istirahat bermain lagi dengan kudakuda jantan pak prabowo sebagai mantan pendukung kelas berat pak prabowo pada dan ikut mendoakan kebaikan dan kesehatan pak prabowo pilpres saya memilih sosok lain kenapa karena pilpres pak prabowo menampung para penghina islam dan ulama juga menampung orangorang yang pernah menghina dina pak prabowo dengan amat keji dan biadab sungguh amat menjijikan para badut itu di antaranya abu janda ade armando budiman hasan nasbi dan si memed kalau februari jagoan saya menang alhamdulillah kalau kalah minimal saya memilih orang yang tak merangkul para penghina islam dan ulama,Ideologi
653,1941,la masia carington bukan ini di jakarta bre pak sabi nih ditularkan ke wilayah lain mau gak pilih aniesmuhaimin nomor pks nomor,Politik
654,3071,la masia carington bukan ini di jakarta bre pak sabi nih ditularkan ke wilayah lain mau gak pilih aniesmuhaimin nomor pks nomor,Politik
655,3967,la masia carington bukan ini di jakarta bre pak sabi nih ditularkan ke wilayah lain mau gak pilih aniesmuhaimin nomor pks nomor,Politik
656,1660,viral prihatin dengan kelangkaan pupuk di indonesia pengusaha pendukung anies sumbangkan ton pupuk ke wilayah jawa timur,Sumber Daya Alam
657,1860,viral prihatin dengan kelangkaan pupuk di indonesia pengusaha pendukung anies sumbangkan ton pupuk ke wilayah jawa timur,Sumber Daya Alam
658,997,calon presiden ri no urut ganjar pranowo ingin kita semua tahu bahwa konstitusi atau aturan dasar negara bukan mainmain harus dijaga#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
659,1132,calon presiden ri no urut ganjar pranowo ingin kita semua tahu bahwa konstitusi atau aturan dasar negara bukan mainmain harus dijaga#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
660,1138,calon presiden ri no urut ganjar pranowo ingin kita semua tahu bahwa konstitusi atau aturan dasar negara bukan mainmain harus dijaga#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
661,2966,calon presiden ri no urut ganjar pranowo ingin kita semua tahu bahwa konstitusi atau aturan dasar negara bukan mainmain harus dijaga#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
662,3073,calon presiden ri no urut ganjar pranowo ingin kita semua tahu bahwa konstitusi atau aturan dasar negara bukan mainmain harus dijaga#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
663,4723,calon presiden ri no urut ganjar pranowo ingin kita semua tahu bahwa konstitusi atau aturan dasar negara bukan mainmain harus dijaga#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
664,1920,capres ganjar pranowo mengajak semua pihak untuk bersatu menjaga konstitusi atau aturan dasar negara#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
665,2794,capres ganjar pranowo mengajak semua pihak untuk bersatu menjaga konstitusi atau aturan dasar negara#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
666,1490,anies bongkar dugaan praktek ordal dalam pengadaan alutsista prabowo pernah dikonfirmasi staf kemenkeu silahkan rakyat menilai,Pertahanan dan Keamanan
667,2055,anies bongkar dugaan praktek ordal dalam pengadaan alutsista prabowo pernah dikonfirmasi staf kemenkeu silahkan rakyat menilai,Pertahanan dan Keamanan
668,901,di sorong papua pak anies mengunjungi masjid yayasan islamic center hj aliyyah baswedan yg didirikan sejak oleh ibunya pak anies dibangun diatas batu yg didatangkan dari gaza yg berlumuran darah para suhada palestina,Sosial Budaya
669,2711,di sorong papua pak anies mengunjungi masjid yayasan islamic center hj aliyyah baswedan yg didirikan sejak oleh ibunya pak anies dibangun diatas batu yg didatangkan dari gaza yg berlumuran darah para suhada palestina,Sosial Budaya
670,4090,di sorong papua pak anies mengunjungi masjid yayasan islamic center hj aliyyah baswedan yg didirikan sejak oleh ibunya pak anies dibangun diatas batu yg didatangkan dari gaza yg berlumuran darah para suhada palestina,Sosial Budaya
671,4180,di sorong papua pak anies mengunjungi masjid yayasan islamic center hj aliyyah baswedan yg didirikan sejak oleh ibunya pak anies dibangun diatas batu yg didatangkan dari gaza yg berlumuran darah para suhada palestina,Sosial Budaya
672,4364,di sorong papua pak anies mengunjungi masjid yayasan islamic center hj aliyyah baswedan yg didirikan sejak oleh ibunya pak anies dibangun diatas batu yg didatangkan dari gaza yg berlumuran darah para suhada palestina,Sosial Budaya
673,1824,point kasus sara di jakarta terjadi karena ulah ahok sebagai mayoritas ummat islam gak pernah memusuhi ummat agama lain point apa hak anda menilai agama lain radikal point berbagai tokoh agama memberikan apresiasi kepada gubernur dki jakarta anies baswedan bukti gak ada diskriminasi point mengucapkan selamat natal haram hukumnya dalam agama islam makanya ummat islam selalu mengucapkan selamat merayakan hari natal point apa yang dimaksudkan dengan kelompok yang menakutkan kerusuhan bukan disebabkan oleh ormas islam kesimpulan melihat tuntutan yang anda ajukan saya menyimpulkan anda adalah orang yang intoleran gak bisa menerima perbedaan,Sosial Budaya
674,2570,point kasus sara di jakarta terjadi karena ulah ahok sebagai mayoritas ummat islam gak pernah memusuhi ummat agama lain point apa hak anda menilai agama lain radikal point berbagai tokoh agama memberikan apresiasi kepada gubernur dki jakarta anies baswedan bukti gak ada diskriminasi point mengucapkan selamat natal haram hukumnya dalam agama islam makanya ummat islam selalu mengucapkan selamat merayakan hari natal point apa yang dimaksudkan dengan kelompok yang menakutkan kerusuhan bukan disebabkan oleh ormas islam kesimpulan melihat tuntutan yang anda ajukan saya menyimpulkan anda adalah orang yang intoleran gak bisa menerima perbedaan,Sosial Budaya
675,3982,point kasus sara di jakarta terjadi karena ulah ahok sebagai mayoritas ummat islam gak pernah memusuhi ummat agama lain point apa hak anda menilai agama lain radikal point berbagai tokoh agama memberikan apresiasi kepada gubernur dki jakarta anies baswedan bukti gak ada diskriminasi point mengucapkan selamat natal haram hukumnya dalam agama islam makanya ummat islam selalu mengucapkan selamat merayakan hari natal point apa yang dimaksudkan dengan kelompok yang menakutkan kerusuhan bukan disebabkan oleh ormas islam kesimpulan melihat tuntutan yang anda ajukan saya menyimpulkan anda adalah orang yang intoleran gak bisa menerima perbedaan,Sosial Budaya
676,4413,point kasus sara di jakarta terjadi karena ulah ahok sebagai mayoritas ummat islam gak pernah memusuhi ummat agama lain point apa hak anda menilai agama lain radikal point berbagai tokoh agama memberikan apresiasi kepada gubernur dki jakarta anies baswedan bukti gak ada diskriminasi point mengucapkan selamat natal haram hukumnya dalam agama islam makanya ummat islam selalu mengucapkan selamat merayakan hari natal point apa yang dimaksudkan dengan kelompok yang menakutkan kerusuhan bukan disebabkan oleh ormas islam kesimpulan melihat tuntutan yang anda ajukan saya menyimpulkan anda adalah orang yang intoleran gak bisa menerima perbedaan,Sosial Budaya
677,4857,point kasus sara di jakarta terjadi karena ulah ahok sebagai mayoritas ummat islam gak pernah memusuhi ummat agama lain point apa hak anda menilai agama lain radikal point berbagai tokoh agama memberikan apresiasi kepada gubernur dki jakarta anies baswedan bukti gak ada diskriminasi point mengucapkan selamat natal haram hukumnya dalam agama islam makanya ummat islam selalu mengucapkan selamat merayakan hari natal point apa yang dimaksudkan dengan kelompok yang menakutkan kerusuhan bukan disebabkan oleh ormas islam kesimpulan melihat tuntutan yang anda ajukan saya menyimpulkan anda adalah orang yang intoleran gak bisa menerima perbedaan,Sosial Budaya
678,1528,politisasi bansos menjelang pemilu bansos ditengarai mengalir ke kantongkantong suara bukan pemilih prabowo dinilai punya efek elektoral menaikkan suara simak edisi terbaru koran tempo hanya di #korantempodigital #korantempo,Politik
679,3378,politisasi bansos menjelang pemilu bansos ditengarai mengalir ke kantongkantong suara bukan pemilih prabowo dinilai punya efek elektoral menaikkan suara simak edisi terbaru koran tempo hanya di #korantempodigital #korantempo,Politik
680,662,selamatkan bangsa ini dgn cara tidak memilih,Politik
681,1898,selamatkan bangsa ini dgn cara tidak memilih,Politik
682,4102,calon presiden capres nomor urut ganjar pranowo kembali melanjutkan kegiatan kampanye di daerah blora jawa tengah kamis setibanya di lokasi ganjar turun dari mobilnya kemudian menghampiri petani yang tengah menabur pupuk melihat kegiatan petani itu ganjar bergabung dengan para petani untuk ikut menaburkan pupuk terlihat ganjar ditemani oleh sejumlah para petani dalam kunjungan itu ganjar mendengarkan keluh kesah petani yang masih memiliki utang kredit usaha rakyat kur menurut ganjar timnya akan mengidentifikasi setiap masalah petani yang terjerat utang kur guna mengklasifikasi kelayakan penerima bantuan program pemutihan hutang tak hanya utang kur ganjar juga mendengarkan warga lain yang mengatakan dirinya tidak pernah mendapatkan bantuan langsung tunai blt saya mau tanya pembagian blt di sini merata atau tidak tanya ganjar ganjar juga dengar keluhan mengenai sulitnya mendapatkan pupuk subsidi di blora karena kuotanya dikurangi saat ini ganjar berkomitmen pupuk subsidi jumlahnya tidak dikurangi akan tetapi diperbaiki pengelolaan datanya agar pupuk subsidi bisa tepat sasaran sehingga bisa menghasilkan ketahanan dan kedaulatan pangan #pdiperjuangan #ganjaruntuksemua #ganjarpresiden #menangkanganjar #nomor3pilihanku #ganjarmahfud2024 #ganjarsatset #mahfudtastes,Sosial Budaya
683,4357,calon presiden capres nomor urut ganjar pranowo kembali melanjutkan kegiatan kampanye di daerah blora jawa tengah kamis setibanya di lokasi ganjar turun dari mobilnya kemudian menghampiri petani yang tengah menabur pupuk melihat kegiatan petani itu ganjar bergabung dengan para petani untuk ikut menaburkan pupuk terlihat ganjar ditemani oleh sejumlah para petani dalam kunjungan itu ganjar mendengarkan keluh kesah petani yang masih memiliki utang kredit usaha rakyat kur menurut ganjar timnya akan mengidentifikasi setiap masalah petani yang terjerat utang kur guna mengklasifikasi kelayakan penerima bantuan program pemutihan hutang tak hanya utang kur ganjar juga mendengarkan warga lain yang mengatakan dirinya tidak pernah mendapatkan bantuan langsung tunai blt saya mau tanya pembagian blt di sini merata atau tidak tanya ganjar ganjar juga dengar keluhan mengenai sulitnya mendapatkan pupuk subsidi di blora karena kuotanya dikurangi saat ini ganjar berkomitmen pupuk subsidi jumlahnya tidak dikurangi akan tetapi diperbaiki pengelolaan datanya agar pupuk subsidi bisa tepat sasaran sehingga bisa menghasilkan ketahanan dan kedaulatan pangan #pdiperjuangan #ganjaruntuksemua #ganjarpresiden #menangkanganjar #nomor3pilihanku #ganjarmahfud2024 #ganjarsatset #mahfudtastes,Sosial Budaya
684,1559,investorfriendly pasangan capres cawapres ganjar pranowo dan prof mahfud md md berkolaborasi rapat untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
685,1882,investorfriendly pasangan capres cawapres ganjar pranowo dan prof mahfud md md berkolaborasi rapat untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
686,4983,investorfriendly pasangan capres cawapres ganjar pranowo dan prof mahfud md md berkolaborasi rapat untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
687,501,calon presiden ri no urut ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
688,1893,calon presiden ri no urut ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
689,1979,calon presiden ri no urut ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
690,2631,calon presiden ri no urut ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
691,4435,calon presiden ri no urut ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
692,4863,calon presiden ri no urut ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
693,1193,prabowo yg ngomong tapi gw yg malu menyebut yerusalem ibukota israel bukanlah masalah bagi indonesia di debat capres menyudutkan gaza terkait pasukan militer benar layak disematkan capres pro zionis prabowo benar gak layak mimpin bangsa ini,Ideologi
694,2081,prabowo yg ngomong tapi gw yg malu menyebut yerusalem ibukota israel bukanlah masalah bagi indonesia di debat capres menyudutkan gaza terkait pasukan militer benar layak disematkan capres pro zionis prabowo benar gak layak mimpin bangsa ini,Ideologi
695,3409,prabowo yg ngomong tapi gw yg malu menyebut yerusalem ibukota israel bukanlah masalah bagi indonesia di debat capres menyudutkan gaza terkait pasukan militer benar layak disematkan capres pro zionis prabowo benar gak layak mimpin bangsa ini,Ideologi
696,3577,prabowo yg ngomong tapi gw yg malu menyebut yerusalem ibukota israel bukanlah masalah bagi indonesia di debat capres menyudutkan gaza terkait pasukan militer benar layak disematkan capres pro zionis prabowo benar gak layak mimpin bangsa ini,Ideologi
697,3890,prabowo yg ngomong tapi gw yg malu menyebut yerusalem ibukota israel bukanlah masalah bagi indonesia di debat capres menyudutkan gaza terkait pasukan militer benar layak disematkan capres pro zionis prabowo benar gak layak mimpin bangsa ini,Ideologi
698,4628,prabowo yg ngomong tapi gw yg malu menyebut yerusalem ibukota israel bukanlah masalah bagi indonesia di debat capres menyudutkan gaza terkait pasukan militer benar layak disematkan capres pro zionis prabowo benar gak layak mimpin bangsa ini,Ideologi
699,1213,aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi lalutapi setelah menyadari dan menganalisis bahwa dki dibawa kepimpinan pak anies tidak melibatkan kelompok islam yg menjadi alat kampanye pak anies aku terbuka bahwa sebenarnya tidak se ekstrem itu cont,Sosial Budaya
700,1257,aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi lalutapi setelah menyadari dan menganalisis bahwa dki dibawa kepimpinan pak anies tidak melibatkan kelompok islam yg menjadi alat kampanye pak anies aku terbuka bahwa sebenarnya tidak se ekstrem itu cont,Sosial Budaya
701,1350,aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi lalutapi setelah menyadari dan menganalisis bahwa dki dibawa kepimpinan pak anies tidak melibatkan kelompok islam yg menjadi alat kampanye pak anies aku terbuka bahwa sebenarnya tidak se ekstrem itu cont,Sosial Budaya
702,2254,aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi lalutapi setelah menyadari dan menganalisis bahwa dki dibawa kepimpinan pak anies tidak melibatkan kelompok islam yg menjadi alat kampanye pak anies aku terbuka bahwa sebenarnya tidak se ekstrem itu cont,Sosial Budaya
703,3808,aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi lalutapi setelah menyadari dan menganalisis bahwa dki dibawa kepimpinan pak anies tidak melibatkan kelompok islam yg menjadi alat kampanye pak anies aku terbuka bahwa sebenarnya tidak se ekstrem itu cont,Sosial Budaya
704,2154,kayaknya byk org yg gatau kalo anies baswedan tuh kakeknya pahlawan negara kaget ga org yg lo katain dgn label orang arab bukan pribumi itu lebih nasionalis dari lo lo pada yg kemakan fear mongering,Sosial Budaya
705,4806,kayaknya byk org yg gatau kalo anies baswedan tuh kakeknya pahlawan negara kaget ga org yg lo katain dgn label orang arab bukan pribumi itu lebih nasionalis dari lo lo pada yg kemakan fear mongering,Sosial Budaya
706,1961,gila sih ini pendukungnya prabowo cuman karena perbedaan dukungan politik sampe doxxing data anaknya pak anies yg gada hubungannya dengan pilpres serem bgt kalo orangorang begini diberikan kekuasaan tolong ditindak akun atas nama dibawah,Politik
707,2684,gila sih ini pendukungnya prabowo cuman karena perbedaan dukungan politik sampe doxxing data anaknya pak anies yg gada hubungannya dengan pilpres serem bgt kalo orangorang begini diberikan kekuasaan tolong ditindak akun atas nama dibawah,Politik
708,3425,gila sih ini pendukungnya prabowo cuman karena perbedaan dukungan politik sampe doxxing data anaknya pak anies yg gada hubungannya dengan pilpres serem bgt kalo orangorang begini diberikan kekuasaan tolong ditindak akun atas nama dibawah,Politik
709,4234,gila sih ini pendukungnya prabowo cuman karena perbedaan dukungan politik sampe doxxing data anaknya pak anies yg gada hubungannya dengan pilpres serem bgt kalo orangorang begini diberikan kekuasaan tolong ditindak akun atas nama dibawah,Politik
710,4549,gila sih ini pendukungnya prabowo cuman karena perbedaan dukungan politik sampe doxxing data anaknya pak anies yg gada hubungannya dengan pilpres serem bgt kalo orangorang begini diberikan kekuasaan tolong ditindak akun atas nama dibawah,Politik
711,1304,again penguasaan lahan olej prabowo yg berhektarhektar bukan urusan personal prabowo adalah bagian dari elit yg menyebabkan ketimpangan sosial serius di negara ini karena org sprti prabowolah yg buat hidup sebagian besar rakyat kita susah dan gw akn trus menyuarakan ini,Sosial Budaya
712,3098,again penguasaan lahan olej prabowo yg berhektarhektar bukan urusan personal prabowo adalah bagian dari elit yg menyebabkan ketimpangan sosial serius di negara ini karena org sprti prabowolah yg buat hidup sebagian besar rakyat kita susah dan gw akn trus menyuarakan ini,Sosial Budaya
713,3211,again penguasaan lahan olej prabowo yg berhektarhektar bukan urusan personal prabowo adalah bagian dari elit yg menyebabkan ketimpangan sosial serius di negara ini karena org sprti prabowolah yg buat hidup sebagian besar rakyat kita susah dan gw akn trus menyuarakan ini,Sosial Budaya
714,3616,again penguasaan lahan olej prabowo yg berhektarhektar bukan urusan personal prabowo adalah bagian dari elit yg menyebabkan ketimpangan sosial serius di negara ini karena org sprti prabowolah yg buat hidup sebagian besar rakyat kita susah dan gw akn trus menyuarakan ini,Sosial Budaya
715,3887,again penguasaan lahan olej prabowo yg berhektarhektar bukan urusan personal prabowo adalah bagian dari elit yg menyebabkan ketimpangan sosial serius di negara ini karena org sprti prabowolah yg buat hidup sebagian besar rakyat kita susah dan gw akn trus menyuarakan ini,Sosial Budaya
716,413,kontribusi pasangan capres cawapres ganjar pranowo mahfud md untuk petani semakin terlihat kuota pupuk akan ditingkatkan untuk hasil pertanian yang lebih baik #ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
717,2793,kontribusi pasangan capres cawapres ganjar pranowo mahfud md untuk petani semakin terlihat kuota pupuk akan ditingkatkan untuk hasil pertanian yang lebih baik #ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
718,3393,kontribusi pasangan capres cawapres ganjar pranowo mahfud md untuk petani semakin terlihat kuota pupuk akan ditingkatkan untuk hasil pertanian yang lebih baik #ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
719,1315,selain itu dalam kunjungannya masalah air bersih dan kenaikan air laut di sembilan kelurahan #indonesiasentris jakarta utara juga menjadi perhatian serius prabowo subianto calon presiden nomor urut dua #indonesiasentris #indonesiahijau #02melanjutkan #anakmudaindonesiaemas,Sumber Daya Alam
720,1851,selain itu dalam kunjungannya masalah air bersih dan kenaikan air laut di sembilan kelurahan #indonesiasentris jakarta utara juga menjadi perhatian serius prabowo subianto calon presiden nomor urut dua #indonesiasentris #indonesiahijau #02melanjutkan #anakmudaindonesiaemas,Sumber Daya Alam
721,2850,selain itu dalam kunjungannya masalah air bersih dan kenaikan air laut di sembilan kelurahan #indonesiasentris jakarta utara juga menjadi perhatian serius prabowo subianto calon presiden nomor urut dua #indonesiasentris #indonesiahijau #02melanjutkan #anakmudaindonesiaemas,Sumber Daya Alam
722,4231,selain itu dalam kunjungannya masalah air bersih dan kenaikan air laut di sembilan kelurahan #indonesiasentris jakarta utara juga menjadi perhatian serius prabowo subianto calon presiden nomor urut dua #indonesiasentris #indonesiahijau #02melanjutkan #anakmudaindonesiaemas,Sumber Daya Alam
723,4775,selain itu dalam kunjungannya masalah air bersih dan kenaikan air laut di sembilan kelurahan #indonesiasentris jakarta utara juga menjadi perhatian serius prabowo subianto calon presiden nomor urut dua #indonesiasentris #indonesiahijau #02melanjutkan #anakmudaindonesiaemas,Sumber Daya Alam
724,163,umumkan dirinya dukung aniesmuhaimin ini janji dr tirta jika amin menang pilpres,Politik
725,3153,umumkan dirinya dukung aniesmuhaimin ini janji dr tirta jika amin menang pilpres,Politik
726,1370,yg menikmati fasilitas umum serba gratis itu kan menengah bawah bykan kalangan atas jkrta mlh ga tau mknya byk dr mrka anies ga bs krja pbb msh byr politik identitas pdhl kalangan menengah bwh anies bnern di rangkul krn memanusiakan manusia,Demografi
727,3386,yg menikmati fasilitas umum serba gratis itu kan menengah bawah bykan kalangan atas jkrta mlh ga tau mknya byk dr mrka anies ga bs krja pbb msh byr politik identitas pdhl kalangan menengah bwh anies bnern di rangkul krn memanusiakan manusia,Demografi
728,243,kalo elu masih kasihanin karena diserang terus justru dirilulah yg seharusnya dikasihani kritik anies ke prabowo itu akurat prabowo punya lahan ribu ha disaat bangsa kita dihadapi ketimpangan lahan yg dahsyat hak kalian atas alam ini direbut prabowo,Politik
729,2338,kalo elu masih kasihanin karena diserang terus justru dirilulah yg seharusnya dikasihani kritik anies ke prabowo itu akurat prabowo punya lahan ribu ha disaat bangsa kita dihadapi ketimpangan lahan yg dahsyat hak kalian atas alam ini direbut prabowo,Politik
730,2627,warga kp bayam tu yg lahannya dipake buat bangun jis yg dibangun era anies nah pas di jaman anies mereka udah dijanjiin ganti ruginya segala macem udah diurus semuanya sama anies sampe rusunnya terbangun cuma pas heru menjabat tu warga nggak diurus lagi sampe sekarang,Politik
731,3581,warga kp bayam tu yg lahannya dipake buat bangun jis yg dibangun era anies nah pas di jaman anies mereka udah dijanjiin ganti ruginya segala macem udah diurus semuanya sama anies sampe rusunnya terbangun cuma pas heru menjabat tu warga nggak diurus lagi sampe sekarang,Politik
732,1217,kjp kjmu taman dllnya udah pada disebutin lah yaa gua mau kasih tau salah program pak anies yg berguna bgt buat warga yaitu sumur resapan di area rumah gua udah ada sumur resapan dan alhamdulillah tiap ujan udah gak pernah banjir lagi,Sosial Budaya
733,3750,kjp kjmu taman dllnya udah pada disebutin lah yaa gua mau kasih tau salah program pak anies yg berguna bgt buat warga yaitu sumur resapan di area rumah gua udah ada sumur resapan dan alhamdulillah tiap ujan udah gak pernah banjir lagi,Sosial Budaya
734,1443,anies rasyid baswedan ingin mendarat di morowali dilarang warga tiongkok pemilik tambang nikel imip pribumi seperti numpang di negri sendiri bubarkan tambang nikel imip saatnya audit verifikasi perusahaan cina di nkri,Pertahanan dan Keamanan
735,4652,anies rasyid baswedan ingin mendarat di morowali dilarang warga tiongkok pemilik tambang nikel imip pribumi seperti numpang di negri sendiri bubarkan tambang nikel imip saatnya audit verifikasi perusahaan cina di nkri,Pertahanan dan Keamanan
736,700,investor bersiaplah pasangan capres cawapres ganjar pranowo dan prof mahfud md md sedang merancang regulasi hukum yang lebih straightforward untuk mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
737,1756,investor bersiaplah pasangan capres cawapres ganjar pranowo dan prof mahfud md md sedang merancang regulasi hukum yang lebih straightforward untuk mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
738,3236,investor bersiaplah pasangan capres cawapres ganjar pranowo dan prof mahfud md md sedang merancang regulasi hukum yang lebih straightforward untuk mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
739,3778,investor bersiaplah pasangan capres cawapres ganjar pranowo dan prof mahfud md md sedang merancang regulasi hukum yang lebih straightforward untuk mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
740,461,bentrok antara warga dengan pendukung prabowogibran di sleman mengakibatkan dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama kelakuannya nyawa gak ada harganya dimata mereka park ahn nice,Pertahanan dan Keamanan
741,1088,bentrok antara warga dengan pendukung prabowogibran di sleman mengakibatkan dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama kelakuannya nyawa gak ada harganya dimata mereka park ahn nice,Pertahanan dan Keamanan
742,1420,bentrok antara warga dengan pendukung prabowogibran di sleman mengakibatkan dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama kelakuannya nyawa gak ada harganya dimata mereka park ahn nice,Pertahanan dan Keamanan
743,1587,bentrok antara warga dengan pendukung prabowogibran di sleman mengakibatkan dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama kelakuannya nyawa gak ada harganya dimata mereka park ahn nice,Pertahanan dan Keamanan
744,2304,bentrok antara warga dengan pendukung prabowogibran di sleman mengakibatkan dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama kelakuannya nyawa gak ada harganya dimata mereka park ahn nice,Pertahanan dan Keamanan
745,3302,bentrok antara warga dengan pendukung prabowogibran di sleman mengakibatkan dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama kelakuannya nyawa gak ada harganya dimata mereka park ahn nice,Pertahanan dan Keamanan
746,3716,bentrok antara warga dengan pendukung prabowogibran di sleman mengakibatkan dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama kelakuannya nyawa gak ada harganya dimata mereka park ahn nice,Pertahanan dan Keamanan
747,40,according to prabowo gaza is opressed because they dont have sufficient military power this is such tonedeaf statement coming from minister of defense,Pertahanan dan Keamanan
748,350,according to prabowo gaza is opressed because they dont have sufficient military power this is such tonedeaf statement coming from minister of defense,Pertahanan dan Keamanan
749,2120,according to prabowo gaza is opressed because they dont have sufficient military power this is such tonedeaf statement coming from minister of defense,Pertahanan dan Keamanan
750,2504,according to prabowo gaza is opressed because they dont have sufficient military power this is such tonedeaf statement coming from minister of defense,Pertahanan dan Keamanan
751,2701,according to prabowo gaza is opressed because they dont have sufficient military power this is such tonedeaf statement coming from minister of defense,Pertahanan dan Keamanan
752,4416,according to prabowo gaza is opressed because they dont have sufficient military power this is such tonedeaf statement coming from minister of defense,Pertahanan dan Keamanan
753,4590,according to prabowo gaza is opressed because they dont have sufficient military power this is such tonedeaf statement coming from minister of defense,Pertahanan dan Keamanan
754,960,calon presiden ri no urut ganjar pranowo yakin konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dihormati semua orang#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
755,1561,calon presiden ri no urut ganjar pranowo yakin konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dihormati semua orang#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
756,3023,calon presiden ri no urut ganjar pranowo yakin konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dihormati semua orang#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
757,1562,ga ngaruh wir tetap all in prabowo yang menjunjung tinggi nepotisme dan kerahasiaan anggaran negara,Politik
758,4185,ga ngaruh wir tetap all in prabowo yang menjunjung tinggi nepotisme dan kerahasiaan anggaran negara,Politik
759,1127,ganjar pranowo dan mahfud md emang gak cuma pinter tapi punya hati yang besar #ganjar pranowo dan mahfud mdmahfudrebound #ganjar pranowo dan mahfud mdpranowopilihanumat #jnk,Ideologi
760,2363,ganjar pranowo dan mahfud md emang gak cuma pinter tapi punya hati yang besar #ganjar pranowo dan mahfud mdmahfudrebound #ganjar pranowo dan mahfud mdpranowopilihanumat #jnk,Ideologi
