iter	Passed	Remaining
17529	601551	84759
17530	601582	84724
17531	601611	84689
17532	601643	84654
17533	601677	84620
17534	601707	84585
17535	601738	84550
17536	601775	84516
17537	601818	84483
17538	601849	84449
17539	601880	84414
17540	601911	84379
17541	601942	84344
17542	601977	84310
17543	602010	84275
17544	602041	84241
17545	602073	84206
17546	602103	84171
17547	602136	84137
17548	602167	84102
17549	602197	84067
17550	602238	84034
17551	602269	83999
17552	602300	83964
17553	602331	83929
17554	602363	83895
17555	602392	83860
17556	602421	83825
17557	602458	83791
17558	602488	83756
17559	602520	83721
17560	602557	83687
17561	602629	83658
17562	602664	83624
17563	602704	83590
17564	602737	83556
17565	602769	83521
17566	602799	83486
17567	602828	83451
17568	602859	83416
17569	602894	83382
17570	602927	83348
17571	602961	83313
17572	602995	83279
17573	603025	83244
17574	603056	83209
17575	603090	83175
17576	603131	83142
17577	603162	83107
17578	603205	83074
17579	603252	83041
17580	603296	83008
17581	603331	82974
17582	603365	82940
17583	603395	82905
17584	603425	82870
17585	603457	82835
17586	603487	82800
17587	603517	82765
17588	603548	82731
17589	603591	82697
17590	603624	82663
17591	603654	82628
17592	603685	82593
17593	603717	82559
17594	603800	82531
17595	603838	82497
17596	603868	82462
17597	603900	82428
17598	603936	82393
17599	603969	82359
17600	604004	82325
17601	604043	82291
17602	604085	82258
17603	604122	82224
17604	604159	82190
17605	604194	82156
17606	604227	82121
17607	604263	82087
17608	604296	82053
17609	604326	82018
17610	604361	81983
17611	604390	81948
17612	604423	81914
17613	604453	81879
17614	604486	81844
17615	604522	81811
17616	604556	81776
17617	604586	81741
17618	604617	81706
17619	604650	81672
17620	604680	81637
17621	604713	81602
17622	604758	81570
17623	604788	81535
17624	604819	81500
17625	604849	81465
17626	604880	81430
17627	604910	81395
17628	604942	81361
17629	605019	81332
17630	605061	81299
17631	605096	81265
17632	605128	81230
17633	605159	81195
17634	605190	81161
17635	605232	81127
17636	605263	81093
17637	605295	81058
17638	605330	81024
17639	605364	80989
17640	605402	80955
17641	605440	80922
17642	605475	80887
17643	605515	80854
17644	605548	80819
17645	605578	80784
17646	605610	80750
17647	605657	80717
17648	605694	80683
17649	605730	80649
17650	605762	80615
17651	605792	80580
17652	605824	80545
17653	605858	80511
17654	605891	80476
17655	605924	80442
17656	605953	80407
17657	605983	80372
17658	606012	80337
17659	606045	80302
17660	606089	80269
17661	606172	80241
17662	606216	80208
17663	606257	80175
17664	606295	80141
17665	606330	80107
17666	606367	80073
17667	606400	80038
17668	606435	80004
17669	606469	79970
17670	606513	79937
17671	606545	79902
17672	606578	79868
17673	606610	79833
17674	606644	79799
17675	606679	79764
17676	606716	79730
17677	606753	79696
17678	606789	79662
17679	606822	79628
17680	606858	79594
17681	606892	79559
17682	606936	79526
17683	606971	79492
17684	607005	79458
17685	607038	79423
17686	607075	79389
17687	607110	79355
17688	607153	79322
17689	607187	79287
17690	607222	79253
17691	607256	79219
17692	607325	79189
17693	607376	79157
17694	607414	79123
17695	607451	79089
17696	607486	79055
17697	607524	79021
17698	607571	78988
17699	607611	78955
17700	607650	78921
17701	607687	78887
17702	607723	78853
17703	607762	78819
17704	607802	78786
17705	607844	78752
17706	607879	78718
17707	607912	78683
17708	607947	78649
17709	607977	78614
17710	608010	78580
17711	608045	78546
17712	608084	78512
17713	608117	78477
17714	608148	78443
17715	608185	78409
17716	608217	78374
17717	608247	78339
17718	608281	78305
17719	608314	78270
17720	608345	78235
17721	608374	78200
17722	608407	78166
17723	608439	78131
17724	608470	78097
17725	608500	78062
17726	608575	78033
17727	608620	78000
17728	608654	77965
17729	608684	77930
17730	608717	77896
17731	608748	77861
17732	608786	77827
17733	608818	77793
17734	608849	77758
17735	608878	77723
17736	608911	77688
17737	608941	77653
17738	608977	77619
17739	609010	77585
17740	609041	77550
17741	609081	77516
17742	609122	77483
17743	609159	77449
17744	609205	77416
17745	609244	77382
17746	609281	77348
17747	609313	77314
17748	609344	77279
17749	609376	77244
17750	609415	77211
17751	609445	77176
17752	609474	77141
17753	609508	77106
17754	609539	77072
17755	609568	77037
17756	609605	77003
17757	609645	76969
17758	609676	76934
17759	609759	76906
17760	609790	76871
17761	609826	76837
17762	609861	76803
17763	609893	76768
17764	609923	76733
17765	609953	76699
17766	609983	76664
17767	610016	76629
17768	610047	76594
17769	610089	76561
17770	610122	76527
17771	610152	76492
17772	610183	76457
17773	610213	76422
17774	610245	76387
17775	610277	76353
17776	610309	76318
17777	610344	76284
17778	610377	76249
17779	610414	76215
17780	610453	76182
17781	610485	76147
17782	610519	76113
17783	610553	76078
17784	610585	76044
17785	610613	76009
17786	610644	75974
17787	610675	75939
17788	610706	75904
17789	610738	75870
17790	610771	75835
17791	610814	75802
17792	610855	75769
17793	610931	75739
17794	610969	75705
17795	611011	75672
17796	611045	75638
17797	611080	75603
17798	611114	75569
17799	611144	75534
17800	611175	75499
17801	611210	75465
17802	611249	75431
17803	611282	75397
17804	611313	75362
17805	611343	75327
17806	611373	75293
17807	611405	75258
17808	611436	75223
17809	611473	75189
17810	611504	75154
17811	611535	75120
17812	611566	75085
17813	611598	75050
17814	611627	75015
17815	611658	74981
17816	611693	74946
17817	611731	74912
17818	611761	74878
17819	611790	74843
17820	611822	74808
17821	611853	74773
17822	611882	74738
17823	611917	74704
17824	611948	74669
17825	611978	74634
17826	612041	74604
17827	612089	74571
17828	612135	74538
17829	612168	74503
17830	612199	74469
17831	612232	74434
17832	612263	74400
17833	612292	74365
17834	612328	74330
17835	612358	74296
17836	612388	74261
17837	612419	74226
17838	612449	74191
17839	612483	74157
17840	612515	74122
17841	612559	74089
17842	612591	74054
17843	612621	74019
17844	612651	73985
17845	612681	73950
17846	612711	73915
17847	612742	73880
17848	612775	73846
17849	612808	73811
17850	612839	73776
17851	612872	73742
17852	612903	73707
17853	612933	73672
17854	612966	73638
17855	613007	73604
17856	613037	73570
17857	613067	73535
17858	613098	73500
17859	613129	73465
17860	613159	73430
17861	613244	73402
17862	613277	73368
17863	613307	73333
17864	613337	73298
17865	613368	73263
17866	613398	73228
17867	613428	73193
17868	613458	73159
17869	613493	73124
17870	613524	73090
17871	613553	73055
17872	613584	73020
17873	613594	72983
17874	613624	72948
17875	613654	72913
17876	613686	72878
17877	613728	72845
17878	613764	72811
17879	613798	72776
17880	613826	72741
17881	613860	72707
17882	613890	72672
17883	613924	72638
17884	613957	72603
17885	613989	72569
17886	614019	72534
17887	614050	72499
17888	614082	72465
17889	614112	72430
17890	614144	72395
17891	614186	72362
17892	614217	72327
17893	614246	72292
17894	614281	72258
17895	614311	72223
17896	614341	72188
17897	614372	72153
17898	614408	72119
17899	614489	72090
17900	614522	72056
17901	614554	72021
17902	614584	71987
17903	614621	71953
17904	614652	71918
17905	614684	71883
17906	614713	71848
17907	614743	71813
17908	614776	71779
17909	614806	71744
17910	614839	71710
17911	614881	71676
17912	614913	71642
17913	614945	71607
17914	614978	71573
17915	615009	71538
17916	615049	71504
17917	615085	71470
17918	615117	71435
17919	615147	71401
17920	615180	71366
17921	615211	71331
17922	615243	71297
17923	615278	71262
17924	615318	71229
17925	615334	71192
17926	615366	71158
17927	615395	71123
17928	615425	71088
17929	615456	71053
17930	615486	71019
17931	615521	70984
17932	615555	70950
17933	615635	70921
17934	615665	70886
17935	615697	70851
17936	615734	70817
17937	615766	70783
17938	615800	70748
17939	615830	70714
17940	615861	70679
17941	615893	70644
17942	615923	70609
17943	615957	70575
17944	615989	70540
17945	616018	70506
17946	616051	70471
17947	616082	70436
17948	616113	70402
17949	616145	70367
17950	616188	70334
17951	616220	70299
17952	616250	70264
17953	616279	70229
17954	616310	70195
17955	616341	70160
17956	616377	70126
17957	616408	70091
17958	616439	70056
17959	616471	70022
17960	616500	69987
17961	616531	69952
17962	616561	69917
17963	616593	69883
17964	616636	69850
17965	616669	69815
17966	616700	69780
17967	616786	69752
17968	616819	69717
17969	616855	69683
17970	616887	69649
17971	616917	69614
17972	616933	69577
17973	616965	69543
17974	616996	69508
17975	617029	69474
17976	617066	69440
17977	617107	69406
17978	617139	69372
17979	617171	69337
17980	617203	69302
17981	617232	69267
17982	617264	69233
17983	617295	69198
17984	617329	69164
17985	617362	69129
17986	617391	69094
17987	617423	69060
17988	617454	69025
17989	617485	68990
17990	617515	68956
17991	617548	68921
17992	617589	68888
17993	617622	68853
17994	617655	68819
17995	617686	68784
17996	617718	68749
17997	617751	68715
17998	617823	68685
17999	617870	68652
18000	617903	68617
18001	617933	68582
18002	617966	68548
18003	617999	68514
18004	618033	68479
18005	618065	68445
18006	618095	68410
18007	618126	68375
18008	618160	68341
18009	618190	68306
18010	618220	68271
18011	618265	68238
18012	618299	68204
18013	618330	68169
18014	618362	68134
18015	618392	68100
18016	618422	68065
18017	618457	68031
18018	618487	67996
18019	618516	67961
18020	618547	67926
18021	618578	67891
18022	618611	67857
18023	618641	67822
18024	618676	67788
18025	618711	67754
18026	618740	67719
18027	618772	67684
18028	618802	67649
18029	618833	67615
18030	618865	67580
18031	618941	67550
18032	618987	67517
18033	619023	67483
18034	619056	67449
18035	619088	67414
18036	619124	67380
18037	619157	67345
18038	619187	67311
18039	619218	67276
18040	619251	67242
18041	619281	67207
18042	619313	67172
18043	619346	67138
18044	619381	67103
18045	619412	67069
18046	619444	67034
18047	619473	66999
18048	619504	66965
18049	619536	66930
18050	619571	66896
18051	619602	66861
18052	619634	66827
18053	619665	66792
18054	619694	66757
18055	619724	66722
18056	619757	66688
18057	619791	66653
18058	619832	66620
18059	619863	66585
18060	619896	66551
18061	619927	66516
18062	619957	66481
18063	619989	66447
18064	620026	66413
18065	620095	66382
18066	620137	66348
18067	620171	66314
18068	620201	66279
18069	620240	66245
18070	620274	66211
18071	620307	66177
18072	620339	66142
18073	620370	66107
18074	620401	66073
18075	620430	66038
18076	620467	66004
18077	620498	65969
18078	620530	65935
18079	620563	65900
18080	620594	65865
18081	620627	65831
18082	620661	65797
18083	620691	65762
18084	620722	65727
18085	620753	65692
18086	620783	65658
18087	620814	65623
18088	620845	65588
18089	620885	65555
18090	620917	65520
18091	620950	65486
18092	620985	65451
18093	621022	65417
18094	621057	65383
18095	621095	65349
18096	621131	65315
18097	621162	65280
18098	621239	65250
18099	621280	65217
18100	621320	65183
18101	621352	65149
18102	621383	65114
18103	621413	65079
18104	621444	65044
18105	621474	65010
18106	621505	64975
18107	621541	64941
18108	621572	64906
18109	621603	64871
18110	621634	64837
18111	621663	64802
18112	621693	64767
18113	621725	64733
18114	621760	64698
18115	621789	64663
18116	621820	64629
18117	621850	64594
18118	621881	64559
18119	621911	64525
18120	621946	64490
18121	621988	64457
18122	622022	64422
18123	622040	64386
18124	622072	64352
18125	622104	64317
18126	622136	64283
18127	622168	64248
18128	622198	64213
18129	622276	64184
18130	622313	64149
18131	622344	64115
18132	622374	64080
18133	622407	64046
18134	622441	64011
18135	622471	63976
18136	622504	63942
18137	622536	63907
18138	622567	63873
18139	622597	63838
18140	622628	63803
18141	622670	63770
18142	622700	63735
18143	622731	63700
18144	622766	63666
18145	622798	63632
18146	622829	63597
18147	622860	63562
18148	622895	63528
18149	622926	63493
18150	622958	63459
18151	622988	63424
18152	623023	63390
18153	623053	63355
18154	623088	63321
18155	623129	63287
18156	623159	63252
18157	623192	63218
18158	623222	63183
18159	623253	63149
18160	623284	63114
18161	623317	63079
18162	623389	63049
18163	623432	63015
18164	623463	62981
18165	623494	62946
18166	623525	62912
18167	623564	62878
18168	623597	62843
18169	623628	62809
18170	623658	62774
18171	623691	62739
18172	623722	62705
18173	623752	62670
18174	623788	62636
18175	623818	62601
18176	623849	62566
18177	623879	62532
18178	623910	62497
18179	623940	62462
18180	623972	62428
18181	624009	62394
18182	624041	62359
18183	624074	62325
18184	624104	62290
18185	624135	62255
18186	624172	62221
18187	624206	62187
18188	624249	62153
18189	624284	62119
18190	624324	62085
18191	624355	62051
18192	624386	62016
18193	624421	61982
18194	624452	61947
18195	624487	61913
18196	624521	61879
18197	624593	61848
18198	624625	61813
18199	624667	61780
18200	624700	61745
18201	624731	61711
18202	624763	61676
18203	624793	61641
18204	624823	61607
18205	624853	61572
18206	624887	61538
18207	624919	61503
18208	624951	61468
18209	624985	61434
18210	625019	61400
18211	625049	61365
18212	625082	61331
18213	625124	61297
18214	625153	61262
18215	625188	61228
18216	625223	61194
18217	625255	61159
18218	625288	61125
18219	625345	61093
18220	625375	61058
18221	625405	61023
18222	625436	60988
18223	625468	60954
18224	625499	60919
18225	625534	60885
18226	625575	60851
18227	625606	60817
18228	625638	60782
18229	625685	60749
18230	625754	60718
18231	625794	60684
18232	625829	60650
18233	625861	60615
18234	625892	60581
18235	625924	60546
18236	625955	60512
18237	625994	60478
18238	626036	60444
18239	626068	60410
18240	626102	60375
18241	626133	60341
18242	626163	60306
18243	626197	60271
18244	626234	60237
18245	626266	60203
18246	626299	60168
18247	626331	60134
18248	626361	60099
18249	626391	60064
18250	626426	60030
18251	626464	59996
18252	626496	59962
18253	626530	59927
18254	626560	59893
18255	626591	59858
18256	626624	59824
18257	626659	59789
18258	626694	59755
18259	626740	59722
18260	626805	59690
18261	626837	59656
18262	626866	59621
18263	626899	59587
18264	626934	59552
18265	626967	59518
18266	627000	59483
18267	627032	59449
18268	627063	59414
18269	627093	59379
18270	627137	59346
18271	627167	59311
18272	627199	59277
18273	627228	59242
18274	627261	59208
18275	627296	59173
18276	627330	59139
18277	627367	59105
18278	627397	59070
18279	627431	59036
18280	627461	59001
18281	627491	58966
18282	627520	58931
18283	627551	58897
18284	627587	58863
18285	627626	58829
18286	627658	58794
18287	627691	58760
18288	627724	58725
18289	627756	58691
18290	627796	58657
18291	627827	58622
18292	627859	58588
18293	627924	58556
18294	627972	58523
18295	628005	58489
18296	628039	58454
18297	628076	58420
18298	628108	58386
18299	628140	58351
18300	628170	58317
18301	628202	58282
18302	628231	58247
18303	628263	58213
18304	628305	58179
18305	628336	58144
18306	628368	58110
18307	628400	58075
18308	628433	58041
18309	628464	58006
18310	628498	57972
18311	628531	57938
18312	628561	57903
18313	628596	57869
18314	628629	57834
18315	628661	57800
18316	628695	57765
18317	628736	57731
18318	628767	57697
18319	628802	57663
18320	628833	57628
18321	628866	57594
18322	628899	57559
18323	628938	57525
18324	628970	57491
18325	629003	57456
18326	629043	57422
18327	629117	57392
18328	629159	57358
18329	629191	57324
18330	629226	57289
18331	629257	57255
18332	629290	57220
18333	629319	57185
18334	629352	57151
18335	629384	57116
18336	629418	57082
18337	629448	57047
18338	629480	57013
18339	629511	56978
18340	629542	56944
18341	629574	56909
18342	629614	56875
18343	629624	56839
18344	629653	56804
18345	629686	56769
18346	629715	56735
18347	629747	56700
18348	629778	56665
18349	629811	56631
18350	629846	56597
18351	629875	56562
18352	629907	56527
18353	629938	56493
18354	629972	56459
18355	630004	56424
18356	630035	56389
18357	630076	56356
18358	630110	56321
18359	630141	56287
18360	630172	56252
18361	630205	56218
18362	630235	56183
18363	630313	56152
18364	630358	56119
18365	630391	56085
18366	630421	56050
18367	630450	56015
18368	630481	55981
18369	630512	55946
18370	630545	55911
18371	630587	55878
18372	630619	55843
18373	630648	55809
18374	630680	55774
18375	630714	55740
18376	630745	55705
18377	630776	55670
18378	630812	55636
18379	630841	55601
18380	630872	55567
18381	630904	55532
18382	630934	55498
18383	630966	55463
18384	631008	55429
18385	631047	55396
18386	631085	55361
18387	631122	55327
18388	631158	55293
18389	631191	55259
18390	631226	55225
18391	631265	55191
18392	631302	55157
18393	631337	55122
18394	631371	55088
18395	631404	55053
18396	631437	55019
18397	631471	54985
18398	631504	54950
18399	631537	54916
18400	631568	54881
18401	631602	54847
18402	631639	54813
18403	631714	54782
18404	631757	54748
18405	631788	54714
18406	631824	54680
18407	631858	54645
18408	631890	54611
18409	631921	54576
18410	631955	54542
18411	631990	54508
18412	632023	54473
18413	632059	54439
18414	632095	54405
18415	632132	54371
18416	632180	54337
18417	632218	54303
18418	632252	54269
18419	632286	54235
18420	632322	54201
18421	632360	54167
18422	632405	54133
18423	632442	54099
18424	632476	54065
18425	632508	54030
18426	632539	53996
18427	632573	53961
18428	632614	53927
18429	632651	53893
18430	632687	53859
18431	632719	53825
18432	632752	53790
18433	632821	53759
18434	632871	53726
18435	632905	53691
18436	632941	53657
18437	632972	53623
18438	633005	53588
18439	633038	53554
18440	633074	53520
18441	633108	53485
18442	633139	53451
18443	633172	53416
18444	633204	53382
18445	633239	53347
18446	633302	53315
18447	633336	53281
18448	633369	53247
18449	633400	53212
18450	633435	53178
18451	633467	53143
18452	633498	53109
18453	633532	53074
18454	633571	53040
18455	633604	53006
18456	633634	52971
18457	633666	52937
18458	633699	52902
18459	633733	52868
18460	633770	52834
18461	633811	52800
18462	633845	52766
18463	633879	52731
18464	633916	52697
18465	633954	52663
18466	634020	52631
18467	634073	52599
18468	634106	52564
18469	634140	52530
18470	634176	52496
18471	634217	52462
18472	634251	52427
18473	634285	52393
18474	634319	52359
18475	634351	52324
18476	634384	52290
18477	634422	52256
18478	634454	52221
18479	634488	52187
18480	634521	52152
18481	634553	52118
18482	634586	52083
18483	634617	52049
18484	634660	52015
18485	634691	51981
18486	634703	51944
18487	634734	51910
18488	634768	51875
18489	634805	51841
18490	634838	51807
18491	634874	51773
18492	634905	51738
18493	634939	51704
18494	634974	51669
18495	635006	51635
18496	635039	51601
18497	635078	51567
18498	635172	51537
18499	635205	51503
18500	635240	51468
18501	635278	51434
18502	635315	51400
18503	635351	51366
18504	635384	51332
18505	635391	51295
18506	635424	51261
18507	635457	51226
18508	635493	51192
18509	635530	51158
18510	635565	51124
18511	635617	51091
18512	635650	51056
18513	635683	51022
18514	635715	50987
18515	635748	50953
18516	635783	50918
18517	635821	50884
18518	635855	50850
18519	635886	50815
18520	635920	50781
18521	635955	50747
18522	635995	50713
18523	636029	50679
18524	636061	50644
18525	636097	50610
18526	636128	50575
18527	636163	50541
18528	636202	50507
18529	636236	50473
18530	636268	50438
18531	636305	50404
18532	636313	50368
18533	636385	50336
18534	636441	50304
18535	636475	50269
18536	636507	50235
18537	636538	50200
18538	636569	50166
18539	636602	50131
18540	636638	50097
18541	636680	50063
18542	636715	50029
18543	636747	49994
18544	636779	49960
18545	636814	49926
18546	636849	49891
18547	636886	49857
18548	636919	49823
18549	636953	49788
18550	636988	49754
18551	637022	49720
18552	637065	49686
18553	637097	49651
18554	637130	49617
18555	637165	49583
18556	637199	49548
18557	637232	49514
18558	637270	49480
18559	637305	49446
18560	637337	49411
18561	637372	49377
18562	637403	49342
18563	637435	49308
18564	637469	49273
18565	637505	49239
18566	637550	49206
18567	637621	49174
18568	637667	49141
18569	637703	49106
18570	637739	49072
18571	637774	49038
18572	637809	49004
18573	637845	48969
18574	637880	48935
18575	637912	48901
18576	637953	48867
18577	637986	48832
18578	638020	48798
18579	638050	48763
18580	638082	48729
18581	638116	48694
18582	638154	48660
18583	638186	48626
18584	638219	48591
18585	638253	48557
18586	638286	48523
18587	638320	48488
18588	638356	48454
18589	638395	48420
18590	638429	48386
18591	638462	48351
18592	638494	48317
18593	638525	48282
18594	638565	48248
18595	638600	48214
18596	638630	48179
18597	638662	48145
18598	638691	48110
18599	638721	48075
18600	638804	48045
18601	638847	48011
18602	638878	47976
18603	638910	47942
18604	638941	47907
18605	638971	47873
18606	639002	47838
18607	639033	47803
18608	639069	47769
18609	639098	47734
18610	639130	47700
18611	639160	47665
18612	639191	47631
18613	639223	47596
18614	639254	47562
18615	639285	47527
18616	639323	47493
18617	639362	47459
18618	639394	47424
18619	639426	47390
18620	639457	47355
18621	639492	47321
18622	639527	47287
18623	639557	47252
18624	639591	47218
18625	639629	47184
18626	639663	47149
18627	639698	47115
18628	639734	47081
18629	639776	47047
18630	639813	47013
18631	639849	46979
18632	639885	46944
18633	639922	46910
18634	639961	46876
18635	639991	46842
18636	640073	46811
18637	640105	46776
18638	640140	46742
18639	640182	46708
18640	640218	46674
18641	640251	46639
18642	640284	46605
18643	640317	46571
18644	640353	46536
18645	640388	46502
18646	640424	46468
18647	640458	46433
18648	640490	46399
18649	640521	46364
18650	640557	46330
18651	640594	46296
18652	640639	46262
18653	640673	46228
18654	640706	46194
18655	640741	46159
18656	640775	46125
18657	640813	46091
18658	640849	46057
18659	640887	46023
18660	640918	45988
18661	640951	45954
18662	640986	45919
18663	641017	45885
18664	641117	45855
18665	641165	45822
18666	641201	45787
18667	641236	45753
18668	641276	45719
18669	641313	45685
18670	641348	45651
18671	641379	45616
18672	641387	45580
18673	641420	45545
18674	641451	45511
18675	641487	45477
18676	641523	45442
18677	641554	45408
18678	641586	45373
18679	641620	45339
18680	641653	45304
18681	641700	45271
18682	641732	45236
18683	641765	45202
18684	641803	45168
18685	641837	45134
18686	641875	45099
18687	641915	45066
18688	641949	45031
18689	641980	44997
18690	642015	44962
18691	642047	44928
18692	642080	44893
18693	642114	44859
18694	642153	44825
18695	642231	44794
18696	642268	44759
18697	642285	44724
18698	642321	44690
18699	642357	44655
18700	642389	44621
18701	642421	44586
18702	642450	44552
18703	642480	44517
18704	642519	44483
18705	642556	44449
18706	642587	44414
18707	642618	44380
18708	642650	44345
18709	642679	44310
18710	642713	44276
18711	642742	44241
18712	642777	44207
18713	642811	44173
18714	642841	44138
18715	642872	44103
18716	642905	44069
18717	642936	44034
18718	642965	44000
18719	643006	43966
18720	643041	43931
18721	643070	43897
18722	643104	43862
18723	643135	43828
18724	643166	43793
18725	643199	43759
18726	643233	43724
18727	643265	43690
18728	643282	43654
18729	643314	43620
18730	643394	43589
18731	643428	43554
18732	643460	43520
18733	643490	43485
18734	643522	43451
18735	643552	43416
18736	643582	43381
18737	643613	43347
18738	643645	43312
18739	643676	43278
18740	643719	43244
18741	643753	43210
18742	643785	43175
18743	643820	43141
18744	643853	43106
18745	643890	43072
18746	643924	43038
18747	643954	43003
18748	643985	42969
18749	644015	42934
18750	644045	42899
18751	644076	42865
18752	644107	42830
18753	644151	42796
18754	644181	42762
18755	644212	42727
18756	644242	42693
18757	644275	42658
18758	644306	42624
18759	644335	42589
18760	644423	42558
18761	644452	42523
18762	644483	42489
18763	644516	42454
18764	644548	42420
18765	644582	42385
18766	644613	42351
18767	644646	42316
18768	644680	42282
18769	644712	42248
18770	644743	42213
18771	644783	42179
18772	644816	42145
18773	644845	42110
18774	644877	42075
18775	644909	42041
18776	644940	42006
18777	644970	41972
18778	645006	41937
18779	645037	41903
18780	645069	41868
18781	645101	41834
18782	645132	41799
18783	645164	41765
18784	645198	41730
18785	645241	41697
18786	645271	41662
18787	645306	41628
18788	645339	41593
18789	645368	41559
18790	645399	41524
18791	645432	41490
18792	645468	41455
18793	645498	41421
18794	645566	41389
18795	645611	41355
18796	645643	41320
18797	645674	41286
18798	645715	41252
18799	645749	41218
18800	645780	41183
18801	645810	41148
18802	645841	41114
18803	645872	41079
18804	645905	41045
18805	645940	41010
18806	645973	40976
18807	646004	40942
18808	646035	40907
18809	646067	40872
18810	646099	40838
18811	646129	40803
18812	646171	40769
18813	646204	40735
18814	646239	40701
18815	646269	40666
18816	646303	40632
18817	646335	40597
18818	646370	40563
18819	646404	40529
18820	646435	40494
18821	646464	40459
18822	646496	40425
18823	646528	40390
18824	646558	40356
18825	646599	40322
18826	646632	40287
18827	646662	40253
18828	646732	40221
18829	646770	40187
18830	646817	40153
18831	646860	40119
18832	646892	40085
18833	646922	40050
18834	646955	40016
18835	646966	39980
18836	646998	39945
18837	647034	39911
18838	647064	39876
18839	647096	39842
18840	647126	39807
18841	647156	39773
18842	647188	39738
18843	647219	39704
18844	647250	39669
18845	647291	39635
18846	647324	39601
18847	647353	39566
18848	647387	39532
18849	647422	39497
18850	647451	39463
18851	647488	39429
18852	647519	39394
18853	647550	39359
18854	647584	39325
18855	647615	39291
18856	647633	39255
18857	647666	39221
18858	647747	39189
18859	647787	39155
18860	647818	39121
18861	647850	39086
18862	647883	39052
18863	647919	39018
18864	647955	38983
18865	647987	38949
18866	648021	38914
18867	648056	38880
18868	648090	38846
18869	648133	38812
18870	648167	38778
18871	648199	38743
18872	648233	38709
18873	648265	38674
18874	648301	38640
18875	648337	38606
18876	648372	38571
18877	648402	38537
18878	648432	38502
18879	648463	38468
18880	648494	38433
18881	648523	38398
18882	648553	38364
18883	648588	38330
18884	648633	38296
18885	648665	38261
18886	648696	38227
18887	648725	38192
18888	648756	38158
18889	648830	38126
18890	648878	38092
18891	648913	38058
18892	648944	38023
18893	648980	37989
18894	649015	37955
18895	649048	37920
18896	649088	37886
18897	649122	37852
18898	649158	37818
18899	649188	37783
18900	649222	37749
18901	649255	37714
18902	649293	37680
18903	649328	37646
18904	649360	37611
18905	649394	37577
18906	649426	37542
18907	649456	37508
18908	649490	37473
18909	649522	37439
18910	649562	37405
18911	649593	37370
18912	649624	37336
18913	649654	37301
18914	649685	37267
18915	649714	37232
18916	649745	37198
18917	649783	37163
18918	649818	37129
18919	649848	37094
18920	649878	37060
18921	649894	37024
18922	649925	36990
18923	649955	36955
18924	649989	36921
18925	650054	36888
18926	650103	36855
18927	650134	36820
18928	650165	36786
18929	650205	36752
18930	650240	36717
18931	650270	36683
18932	650301	36648
18933	650332	36614
18934	650366	36579
18935	650397	36545
18936	650428	36510
18937	650464	36476
18938	650496	36442
18939	650525	36407
18940	650555	36372
18941	650587	36338
18942	650617	36303
18943	650647	36269
18944	650682	36234
18945	650722	36200
18946	650755	36166
18947	650786	36131
18948	650817	36097
18949	650847	36062
18950	650880	36028
18951	650914	35994
18952	650931	35958
18953	650962	35924
18954	650992	35889
18955	651022	35855
18956	651052	35820
18957	651086	35786
18958	651143	35752
18959	651225	35721
18960	651265	35687
18961	651299	35652
18962	651331	35618
18963	651363	35583
18964	651398	35549
18965	651429	35515
18966	651460	35480
18967	651491	35445
18968	651519	35411
18969	651548	35376
18970	651580	35342
18971	651622	35308
18972	651657	35273
18973	651689	35239
18974	651722	35205
18975	651756	35170
18976	651786	35136
18977	651821	35101
18978	651857	35067
18979	651886	35032
18980	651918	34998
18981	651947	34963
18982	651978	34929
18983	652011	34894
18984	652044	34860
18985	652082	34826
18986	652111	34791
18987	652143	34757
18988	652175	34722
18989	652206	34688
18990	652237	34653
18991	652276	34619
18992	652313	34585
18993	652383	34552
18994	652424	34518
18995	652454	34484
18996	652484	34449
18997	652502	34414
18998	652536	34380
18999	652569	34345
19000	652598	34311
19001	652630	34276
19002	652663	34242
19003	652692	34207
19004	652723	34173
19005	652758	34138
19006	652789	34104
19007	652825	34070
19008	652856	34035
19009	652889	34001
19010	652917	33966
19011	652947	33931
19012	652981	33897
19013	653020	33863
19014	653051	33828
19015	653082	33794
19016	653112	33759
19017	653142	33725
19018	653174	33690
19019	653211	33656
19020	653241	33621
19021	653248	33586
19022	653278	33551
19023	653309	33517
19024	653341	33482
19025	653372	33448
19026	653457	33416
19027	653499	33382
19028	653530	33347
19029	653559	33313
19030	653591	33278
19031	653621	33244
19032	653652	33209
19033	653687	33175
19034	653721	33141
19035	653752	33106
19036	653782	33072
19037	653814	33037
19038	653845	33003
19039	653876	32968
19040	653907	32934
19041	653950	32900
19042	653982	32865
19043	654015	32831
19044	654048	32796
19045	654078	32762
19046	654107	32727
19047	654141	32693
19048	654153	32657
19049	654185	32623
19050	654214	32588
19051	654246	32554
19052	654277	32519
19053	654310	32485
19054	654342	32450
19055	654373	32416
19056	654418	32382
19057	654448	32348
19058	654478	32313
19059	654485	32277
19060	654514	32243
19061	654547	32208
19062	654578	32174
19063	654611	32139
19064	654695	32108
19065	654727	32073
19066	654759	32039
19067	654789	32004
19068	654822	31970
19069	654865	31936
19070	654895	31901
19071	654924	31867
19072	654954	31832
19073	654984	31798
19074	655015	31763
19075	655050	31729
19076	655084	31694
19077	655114	31660
19078	655145	31625
19079	655174	31591
19080	655203	31556
19081	655235	31522
19082	655267	31487
